Brnd_Name,Gnrc_Name,Tot_Mftr,Mftr_Name,Tot_Spndng_2018,Tot_Dsg_Unts_2018,Tot_Clms_2018,Avg_Spnd_Per_Dsg_Unt_Wghtd_2018,Avg_Spnd_Per_Clm_2018,Outlier_Flag_2018,Tot_Spndng_2019,Tot_Dsg_Unts_2019,Tot_Clms_2019,Avg_Spnd_Per_Dsg_Unt_Wghtd_2019,Avg_Spnd_Per_Clm_2019,Outlier_Flag_2019,Tot_Spndng_2020,Tot_Dsg_Unts_2020,Tot_Clms_2020,Avg_Spnd_Per_Dsg_Unt_Wghtd_2020,Avg_Spnd_Per_Clm_2020,Outlier_Flag_2020,Tot_Spndng_2021,Tot_Dsg_Unts_2021,Tot_Clms_2021,Avg_Spnd_Per_Dsg_Unt_Wghtd_2021,Avg_Spnd_Per_Clm_2021,Outlier_Flag_2021,Tot_Spndng_2022,Tot_Dsg_Unts_2022,Tot_Clms_2022,Avg_Spnd_Per_Dsg_Unt_Wghtd_2022,Avg_Spnd_Per_Clm_2022,Outlier_Flag_2022,Chg_Avg_Spnd_Per_Dsg_Unt_21_22,CAGR_Avg_Spnd_Per_Dsg_Unt_18_22
Spironolactone,Spironolactone,1,Zydus Pharmaceu,1871.88,11753.0,245.0,0.1562770319,7.6403265306,1.0,916863.23,4171352.311,102827.0,0.2174345101,8.9165611172,0.0,1502039.86,7321133.828,176608.0,0.2034554045,8.504936696,0.0,1703029.47,8507876.615,200625.0,0.1982778079,8.4886204112,0.0,1688963.2,8079518.694,189103,0.2084589444,8.9314458258,0,0.0513478368,0.0746853904
Spironolactone,Spironolactone,1,Sun Pharmaceuti,326498.51,1923415.571,45781.0,0.1697493329,7.131747013,0.0,42399.19,245837.652,6288.0,0.1724682515,6.7428737277,0.0,24948.97,141402.4,3452.0,0.1764395088,7.2273957126,0.0,24055.04,157018.56,3748.0,0.1531987047,6.4181003202,0.0,17887.86,117969.72,2803,0.1516309439,6.3816839101,0,-0.010233512,-0.027823899
Spironolactone,Spironolactone,1,Qualitest/Par P,464585.77,1877176.268,45599.0,0.2423574106,10.188507862,0.0,43500.38,178175.081,4501.0,0.2463310706,9.6646034215,0.0,2381.44,18817.1,481.0,0.124423493,4.951018711,1.0,162.93,375.0,22.0,0.6577738095,7.4059090909,1.0,146.33,480.0,16,0.3129001068,9.145625,1,-0.5243044,0.0659512714
Spironolactone,Spironolactone,1,Northstar Rx Ll,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62301.78,298755.5,5380.0,0.2030525228,11.580256506,0.0,1781349.63,7873253.985,158092.0,0.222245757,11.267803747,0.0,1823352.4,8163477.05,165356,0.2192690855,11.026829386,0,-0.013393603,0.0391649926
Spironolactone,Spironolactone,1,Mylan Instituti,189519.43,75851.6,2367.0,3.3881791143,80.067355302,1.0,848869.74,70904.25,2528.0,27.362078645,335.7870807,1.0,1469334.77,22091.8,1320.0,99.301756321,1113.1324015,1.0,1051464.99,19668.75,1406.0,64.400550815,747.84138691,1.0,314981.72,15819.169,1128,30.82525671,279.23911348,1,-0.521351039,0.7367411131
Spironolactone,Spironolactone,1,Mylan,1631662.0,7706698.88,176636.0,0.2086937893,9.2374261193,0.0,2264583.88,9981100.478,230654.0,0.2249055978,9.8180993176,0.0,430080.64,1604157.896,34094.0,0.2687981816,12.614555054,0.0,503856.54,882672.4,18138.0,0.5642818431,27.779057228,0.0,539721.83,682124.882,13934,0.7826125773,38.734163198,0,0.3869178795,0.3915836727
Spironolactone,Spironolactone,1,Mutual Pharm Co,3794226.54,17549002.714,378544.0,0.2122039648,10.02321141,0.0,3941599.83,15609959.178,329752.0,0.2490309424,11.953224939,0.0,453800.6,1900969.234,42051.0,0.232627768,10.791672017,0.0,396766.03,1501162.947,31057.0,0.2572312818,12.775413916,0.0,285936.13,1040364.48,22252,0.270630269,12.849906975,0,0.0520892601,0.0626878589
Spironolactone,Spironolactone,1,Mckesson Packag,71799.94,37587.5,1471.0,1.7043036007,48.810292318,1.0,1217725.23,73922.25,2696.0,38.338467014,451.67849777,0.0,1004955.15,27099.25,1391.0,79.109988318,722.46955428,0.0,719483.12,5667.5,584.0,191.60342718,1231.9916438,0.0,1047442.6,3957.7,971,356.67953159,1078.7256437,0,0.8615508963,2.8034946221
Spironolactone,Spironolactone,1,Major Pharmaceu,856.59,1770.0,139.0,0.4839491525,6.1625179856,0.0,173908.35,1126.5,145.0,154.37936085,1199.367931,1.0,714382.69,4280.5,687.0,166.89234669,1039.8583552,0.0,1258632.56,4112.5,1087.0,306.05047052,1157.8956394,0.0,972034.12,2813.5,813,345.48929092,1195.6139237,0,0.1288637797,4.1690259698
Spironolactone,Spironolactone,1,Jubilant Cadist,1705874.08,7161202.976,172002.0,0.2343010912,9.9177572354,0.0,2030722.03,8972894.159,206678.0,0.221982151,9.825535519,0.0,4934832.7,23224087.401,489519.0,0.2082264382,10.080982965,0.0,2704272.43,12609148.693,249611.0,0.210532442,10.833947342,0.0,346438.57,1596741.613,36078,0.2146433002,9.60248822,0,0.0195260081,-0.021669132
Spironolactone,Spironolactone,1,Greenstone LLC.,54664.42,265746.401,6763.0,0.2035457357,8.0828655922,0.0,33020.18,139641.914,3597.0,0.233111348,9.1799221574,0.0,20955.34,115092.2,2782.0,0.1849568156,7.532473041,0.0,3782.9,26156.4,628.0,0.144244045,6.0237261146,0.0,1050.85,3407.55,107,0.3091439759,9.8210280374,1,1.1432009608,0.1101321876
Spironolactone,Spironolactone,1,Amneal Pharmace,4875516.31,21178081.21,506591.0,0.2246557721,9.6241668525,0.0,5139008.49,21157878.037,482379.0,0.237634526,10.653466444,0.0,8112786.11,35277454.819,678003.0,0.2257626025,11.965708279,0.0,9589724.63,42244144.033,725771.0,0.2234294639,13.213154879,0.0,9346750.2,44500189.5,735651,0.2062969981,12.705413572,0,-0.076679527,-0.021087596
Spironolactone,Spironolactone,1,Ahp,11751.22,6705.5,682.0,4.0010466951,17.230527859,1.0,133816.89,1030.0,258.0,128.02354312,518.67011628,1.0,220619.22,1942.5,542.0,181.24116672,407.04653137,1.0,396496.15,2652.0,781.0,153.03711084,507.67752881,1.0,615254.93,1563.0,858,368.54473352,717.080338,1,1.408204987,2.0979838356
Spironolactone,Spironolactone,1,Accord Healthca,3025732.31,12889751.741,299021.0,0.2305079152,10.118795369,0.0,4721770.27,20851156.722,482270.0,0.2215138879,9.7907194518,0.0,5075201.36,24281168.612,517265.0,0.2045427927,9.8116078992,0.0,7985467.97,38454946.202,776109.0,0.2034355107,10.28910626,0.0,11992341.39,57376149.844,1097973,0.2055699725,10.922255274,0,0.010492081,-0.028218877
Spironolactone-HCTZ,Spironolact/Hydrochlorothiazid,1,Prasco Labs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,443.63,613.0,14.0,0.7237030995,31.687857143,1.0,70467.39,109556.0,2386,0.6432088612,29.533692372,0,-0.111225499,-0.111225499
Spironolactone-HCTZ,Spironolact/Hydrochlorothiazid,1,Mylan Instituti,5867.73,4510.008,143.0,1.3010464726,41.033076923,0.0,14727.44,4432.201,123.0,3.3228276425,119.73528455,1.0,12165.76,1755.0,62.0,6.9320569801,196.22193548,1.0,11707.69,1264.7,50.0,9.257286313,234.1538,1.0,606.13,1215.0,37,0.498872428,16.381891892,1,-0.946110295,-0.213091615
Spironolactone-HCTZ,Spironolact/Hydrochlorothiazid,1,Mylan,639258.6,806956.316,22463.0,0.7921848895,28.458291413,0.0,292843.89,497878.353,10741.0,0.588183616,27.264117866,0.0,254836.41,410265.948,8897.0,0.6211493087,28.642959425,0.0,308243.47,477222.4,10564.0,0.6459115708,29.178670011,0.0,451074.7,667438.435,13713,0.6758296741,32.893947349,0,0.0463191939,-0.03893519
Spironolactone-HCTZ,Spironolact/Hydrochlorothiazid,1,Mutual Pharm Co,485313.65,617395.192,16627.0,0.7860664551,29.188287123,0.0,804213.28,1095193.041,25664.0,0.7343118974,31.336240648,0.0,838749.95,1089778.343,26464.0,0.7696518796,31.693997506,0.0,809886.96,1198325.17,25903.0,0.6758490769,31.266145234,0.0,586380.86,836024.072,20424,0.7013923159,28.710382883,0,0.0377942944,-0.028091378
Spironolactone-HCTZ,Spironolact/Hydrochlorothiazid,1,Greenstone/Pras,159292.14,195669.678,5848.0,0.8140869941,27.23873803,0.0,153721.05,253275.025,5381.0,0.6069333129,28.567375952,0.0,111413.81,156359.613,3952.0,0.7125485147,28.191753543,0.0,135305.2,204244.733,4646.0,0.6624660426,29.122944468,0.0,43898.42,66729.74,1706,0.6578539044,25.731781946,0,-0.006962075,-0.051877048
Sporanox,Itraconazole,1,Janssen Pharm.,1865446.83,881602.5,1792.0,2.3962715921,1040.9859542,0.0,363811.83,158117.0,295.0,3.0622857768,1233.2604407,0.0,211952.01,87909.5,182.0,4.5222899853,1164.5714835,1.0,180178.6,74776.0,166.0,3.6530541073,1085.413253,1.0,224705.65,94442.0,160,2.9852549531,1404.4103125,0,-0.182805711,0.0564801634
Spravato,Esketamine HCl,1,Janssen Pharm.,0.0,0.0,0.0,0.0,0.0,0.0,2818866.15,9200.46,2772.0,306.6363703,1016.9069805,0.0,13092961.0,41065.2,11676.0,319.67477289,1121.3567146,0.0,27840596.9,83469.41,22856.0,334.17264158,1218.0870187,0.0,47820761.86,134584.66,40031,354.72842607,1194.5932367,0,0.0615124697,0.0497618251
Sprintec,Norgestimate-Ethinyl Estradiol,1,Teva USA,11134918.25,28891638.158,849327.0,0.3854028003,13.110284084,0.0,9827001.7,28974331.704,812694.0,0.3391623248,12.091884153,0.0,9846902.74,32072959.987,805177.0,0.3070157149,12.229488349,0.0,7630668.06,26387757.616,602800.0,0.2891745548,12.658706138,0.0,6233980.14,22301106.032,495071,0.2795368145,12.592093134,0,-0.033328452,-0.07715017
Spritam,Levetiracetam,1,Aprecia Pharmac,472831.72,60764.0,749.0,7.7707398098,631.28400534,0.0,44798.98,5597.0,75.0,8.0067241799,597.31973333,1.0,288578.82,33780.0,458.0,8.5531828321,630.08475983,0.0,544898.15,61477.0,838.0,8.8617787599,650.23645585,0.0,885853.07,93357.0,1184,9.4890023895,748.18671453,0,0.070778525,0.0512101537
Sprix,Ketorolac Tromethamine,1,Egalet/Zyla Lif,404169.53,1285.0,251.0,314.52881712,1610.2371713,0.0,504390.74,1415.0,281.0,356.45988693,1794.9848399,0.0,429875.35,1111.0,223.0,386.92650765,1927.6921525,0.0,215417.58,525.0,105.0,410.3192,2051.596,0.0,324348.79,765.0,150,423.98534641,2162.3252667,0,0.0333061344,0.0775132054
Sprycel,Dasatinib,1,BMS Primarycare,161465523.94,479618.0,15390.0,351.80570374,10491.587001,0.0,176101020.99,468601.0,15390.0,389.26602582,11442.561468,0.0,197037261.55,497002.0,16181.0,408.95645447,12177.075678,0.0,228020750.85,550425.0,17869.0,428.72258435,12760.68895,0.0,249931331.5,572480.0,18307,451.03948788,13652.227645,0,0.0520544155,0.064088923
Sps*,Sodium Polystyrene Sulfon/Sorb,1,"Cmp Pharma, Inc*",611114.71,5783791.057,14241.0,0.1057882205,42.912345341,0.0,630794.63,4024486.418,12603.0,0.1571146842,50.051148933,0.0,1533465.35,6330752.931,18811.0,0.2428970065,81.519608208,0.0,2232860.47,7177179.008,19918.0,0.3102608556,112.10264434,0.0,2142914.4,6435711.715,17058,0.3328967847,125.62518466,0,0.0729577345,0.3318891227
Sronyx,Levonorgestrel/Ethin.Estradiol,1,Mayne Pharma In,1332921.11,2789229.557,73563.0,0.4778814661,18.119450131,0.0,1277610.46,2950425.804,74917.0,0.4330257884,17.053678871,0.0,1299794.77,3294110.494,74426.0,0.394581412,17.464256711,0.0,1364208.49,3671086.322,74640.0,0.3716089382,18.277176983,0.0,1367897.39,3847525.34,74473,0.3555265448,18.367695541,0,-0.043277736,-0.071273236
Ssd,Silver Sulfadiazine,1,Dr.Reddy'S Lab,1909162.42,11961038.212,109457.0,0.1596151092,17.44212266,0.0,1945873.65,12286977.853,110600.0,0.1583687765,17.593794304,0.0,1724403.84,12114594.561,101334.0,0.1423410277,17.017031204,0.0,1852576.66,13088169.542,113348.0,0.1415458941,16.344149522,0.0,1714150.04,11817660.781,102911,0.1450498598,16.656626017,0,0.0247549798,-0.023638089
Sss 10-5,Sulfacetamide Sodium/Sulfur,1,Acella Pharmace,40828.38,14074.0,212.0,2.6799146033,192.58669811,0.0,48423.86,13048.0,226.0,3.4514626256,214.26486726,0.0,22379.13,6948.0,161.0,3.0393926013,139.00080745,0.0,33076.18,10865.0,254.0,2.9228243243,130.2211811,0.0,43261.25,12691.0,255,3.1303733258,169.65196078,0,0.0710097421,0.0396060417
Stalevo 150,Carbidopa/Levodopa/Entacapone,1,Almatica Pharma,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45993.27,6534.0,37,7.0390679522,1243.0613514,1,0.0,0.0
Steglatro,Ertugliflozin Pidolate,1,Merck Sharp & D,9503637.81,1247823.0,40412.0,7.6162486968,235.16870756,1.0,81416077.31,8700468.7,268272.0,9.3576809485,303.48332032,0.0,129355230.43,13345661.3,385699.0,9.6926806135,335.37870316,0.0,166693884.0,16598045.0,472909.0,10.042974391,352.48617387,0.0,180854388.62,17312181.3,482635,10.446669213,374.72290368,0,0.0401967391,0.0822041166
Steglujan,Ertugliflozin/Sitagliptin Phos,1,Merck Sharp & D,37199.7,2400.0,80.0,15.499875,464.99625,1.0,550457.83,29532.0,833.0,18.64146432,660.81372149,0.0,1589475.43,88279.0,2364.0,18.004748943,672.36693316,0.0,2382415.11,133879.0,3418.0,17.795539946,697.02021943,0.0,2304201.13,130206.0,3345,17.697531142,688.84936622,0,-0.005507493,0.0337038228
Stelara*,Ustekinumab,1,Janssen Biotech*,341446867.6,83767.3,22365.0,17668.024088,15267.018448,0.0,512511972.52,111962.333,29062.0,19997.249198,17635.12396,0.0,729746581.99,150109.781,38459.0,20899.230837,18974.66346,0.0,1070548499.2,198274.575,52253.0,22007.722156,20487.790159,0.0,1401571709.8,230841.24,63702,23394.568655,22002.0048,0,0.0630163581,0.0727086061
Sterile Pads,Gauze Bandage,1,Sm-Strategic So,1838.22,8833.0,177.0,0.2281323209,10.385423729,1.0,1555.2,5960.0,66.0,0.249884375,23.563636364,1.0,1116.69,4330.0,45.0,0.2535862617,24.815333333,1.0,900.28,4451.0,61.0,0.1851722675,14.758688525,1.0,933.67,4560.0,50,0.1792716667,18.6734,1,-0.031865467,-0.058476402
Stevia,Stevioside,1,Medisca Inc.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,619.84,2740.0,11.0,0.2262189781,56.349090909,1.0,2017.15,8420.0,38,0.2395665083,53.082894737,1,0.0590026987,0.0590026987
Stiolto Respimat,Tiotropium Br/Olodaterol HCl,1,Boehringer Ing.,29539963.69,331712.138,80888.0,89.053008033,365.19587195,0.0,52448707.14,535990.755,130758.0,97.853753354,401.11279723,0.0,64674732.43,626722.871,150741.0,103.19510492,429.0453986,0.0,70703633.45,661724.396,156523.0,106.84755448,451.71401935,0.0,73282786.65,667539.965,156307,109.78037345,468.83880216,0,0.0274486298,0.0537049677
Stivarga,Regorafenib,1,"Bayer,Pharm Div",27956262.74,149120.0,2053.0,187.4749379,13617.273619,0.0,28114351.28,141044.0,1974.0,199.33035989,14242.325876,0.0,36162612.21,170191.0,2390.0,212.48251794,15130.800088,0.0,33506328.49,152444.0,2210.0,219.79434081,15161.234611,0.0,32166425.87,136506.0,1980,235.64111372,16245.669631,0,0.0720981844,0.058831766
Stool Softener-Laxative,Sennosides/Docusate Sodium,1,Sm-Strategic So,37502.89,532472.0,7693.0,0.0704316659,4.8749369557,0.0,67292.47,807483.0,12045.0,0.0833360826,5.5867555002,0.0,11639.56,142824.0,2185.0,0.081495827,5.3270297483,0.0,11316.17,107513.0,1764.0,0.1052539693,6.4150623583,0.0,3622.5,37073.0,624,0.097712621,5.8052884615,1,-0.071649063,0.0852896856
Strattera,Atomoxetine HCl,1,Eli Lilly & Co.,38037801.54,2885909.2,89044.0,13.225042798,427.17983851,0.0,11400477.76,894085.25,26330.0,12.80844249,432.98434333,0.0,9660119.96,738249.5,21019.0,13.152124297,459.58989295,0.0,21634255.13,1599858.5,45771.0,13.580053823,472.66293352,0.0,17595066.77,1343876.5,37600,13.146869051,467.95390346,0,-0.031898605,-0.001481047
Strensiq,Asfotase Alfa,1,Alexion Pharmac,47081287.65,11373.0,909.0,3874.6494952,51794.595875,0.0,53092357.67,12469.25,1079.0,3919.982972,49205.15076,0.0,66958420.8,15202.0,1235.0,4056.0188624,54217.344777,0.0,92457941.21,19104.6,1488.0,4387.4966947,62135.713179,0.0,120231549.18,24459.0,1800,4535.3760024,66795.3051,0,0.0337047109,0.0401481931
Streptomycin Sulfate,Streptomycin Sulfate,1,X-Gen Pharmaceu,207601.92,2761.0,113.0,75.190843897,1837.1851327,1.0,96534.75,1262.0,29.0,76.493462758,3328.7844828,1.0,154996.12,2187.0,46.0,70.871568358,3369.4808696,1.0,1229605.36,16383.994,333.0,75.049182757,3692.5085886,1.0,2187802.4,31122.777,698,70.29586081,3134.3873926,0,-0.063336092,-0.016688318
Stress Formula,"Multivitamin,Stress Formula",1,Major Pharmaceu,598.66,6880.0,170.0,0.0870145349,3.5215294118,1.0,610.61,7795.0,196.0,0.0783335471,3.1153571429,1.0,806.92,10792.0,272.0,0.0747702001,2.9666176471,1.0,770.35,13583.0,387.0,0.0567142752,1.9905684755,1.0,721.88,11437.0,321,0.0631179505,2.248847352,1,0.1129111726,-0.077130546
Stress Formula With Zinc,"Multivit,Stress Formula/Zinc",1,Major Pharmaceu,630.14,5165.0,148.0,0.1220019361,4.2577027027,1.0,788.2,6920.0,188.0,0.1139017341,4.1925531915,1.0,390.34,4256.0,113.0,0.0917152256,3.4543362832,1.0,27.2,365.0,12.0,0.0745205479,2.2666666667,1.0,55.23,358.0,12,0.154273743,4.6025,1,1.0702175074,0.0604283344
Stribild,Elviteg/Cob/Emtri/Tenofo Disop,1,Gilead Sciences,146859163.1,1600702.0,52934.0,91.746723063,2774.3824971,1.0,86307496.51,811593.0,26715.0,106.34332296,3230.6755197,0.0,50269107.91,454128.0,14645.0,110.69369849,3432.509929,0.0,37760795.07,324393.0,10194.0,116.40446949,3704.2176839,0.0,29439836.04,242207.0,7496,121.54824609,3927.4060886,0,0.0441888239,0.0728513049
Striverdi Respimat,Olodaterol HCl,1,Boehringer Ing.,881368.13,19204.5,4703.0,45.893833737,187.4055135,0.0,1077810.66,20519.0,4976.0,52.527445782,216.60182074,0.0,902767.65,16556.0,3857.0,54.528125755,234.05954109,0.0,833746.79,14841.0,3505.0,56.178612627,237.87354922,0.0,896295.62,15173.0,3512,59.071747182,255.209459,0,0.0514988609,0.0651392034
Stromectol,IVermectin,1,Merck Sharp & D,29049.37,5496.0,945.0,5.285547671,30.740074074,0.0,24242.36,3494.0,670.0,6.9382827705,36.182626866,1.0,20117.65,3318.0,499.0,6.063185654,40.315931864,0.0,28012.1,4288.0,417.0,6.5326725746,67.17529976,1.0,20227.81,3384.5,378,5.9766021569,53.512724868,0,-0.085121428,0.0311956879
Strovite Forte,"Multivit,Iron,Min 5/Folic Acid",1,"Exeltis USA, In",565.19,480.0,14.0,1.1774791667,40.370714286,1.0,0.0,0.0,0.0,0.0,0.0,0.0,740.14,1170.0,31.0,0.6325982906,23.875483871,1.0,842.88,1170.0,33.0,0.7204102564,25.541818182,1.0,537.24,540.0,14,0.9948888889,38.374285714,1,0.381003227,-0.041250088
Strovite One,"Mv,Min10/Folic Acid/D3/Ala/Lut",1,"Exeltis USA, In",884763.78,318949.0,10630.0,2.7739976611,83.232716839,0.0,436134.61,160811.0,5021.0,2.7120943841,86.862101175,0.0,353312.02,130964.0,3793.0,2.6977796952,93.148436594,0.0,155655.9,54385.0,1235.0,2.8621108762,126.03716599,0.0,170724.98,58908.0,1173,2.8981628981,145.5455925,0,0.0125963051,0.01100703
Sublocade,Buprenorphine,1,Indivior Inc.,6535552.38,5069.55,4316.0,1648.6003876,1514.2614411,0.0,41840036.11,28878.903,27001.0,1905.4761059,1549.5735754,0.0,100484337.06,62153.504,61021.0,2130.5622447,1646.7173114,0.0,191915675.55,116284.465,112464.0,2165.0997625,1706.4631842,0.0,333116947.45,198308.252,186875,2196.9223765,1782.5656051,0,0.0146979897,0.0744218423
Suboxone,Buprenorphine HCl/Naloxone HCl,1,Indivior Inc.,782916656.81,99826292.085,3700514.0,7.9510511903,211.5697054,0.0,807845565.94,92182223.866,3707956.0,8.9531011703,217.86816401,0.0,858047641.17,92209381.522,3505838.0,9.4986357615,244.74822886,0.0,964123787.02,104430501.32,3542666.0,9.4215891871,272.14639682,0.0,984991243.64,106850036.29,3336239,9.3614455893,295.24001237,0,-0.006383594,0.0416686455
Subvenite,Lamotrigine,1,Owp Pharmaceuti,440.46,2809.0,40.0,0.1844385544,11.0115,1.0,25143.19,87771.0,1696.0,0.2953913767,14.824994104,0.0,19040.18,89486.0,1693.0,0.212642384,11.246414649,0.0,12476.76,51495.0,914.0,0.2385957625,13.650722101,0.0,13452.26,46245.0,885,0.2930136431,15.200293785,0,0.2280756372,0.1226878772
Subvenite (Blue),Lamotrigine,1,Owp Pharmaceuti,0.0,0.0,0.0,0.0,0.0,0.0,6947.66,840.0,24.0,8.2710238095,289.48583333,1.0,8724.37,805.0,23.0,10.837726708,379.32043478,1.0,6071.62,525.0,15.0,11.564990476,404.77466667,1.0,8724.68,665.0,19,13.119819549,459.19368421,1,0.1344427456,0.1662442895
Subvenite (Green),Lamotrigine,1,Owp Pharmaceuti,0.0,0.0,0.0,0.0,0.0,0.0,21331.44,22.0,22.0,969.61090909,969.61090909,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21210.55,17.0,17.0,1247.6794118,1247.6794118,1.0,25239.25,115.459,19,218.59924302,1328.3815789,1,-0.824795343,-0.39137416
Subvenite (Orange),Lamotrigine,1,Owp Pharmaceuti,54945.1,444.0,106.0,123.75022523,518.35,1.0,189023.84,932.49,356.0,202.70870465,530.9658427,1.0,224317.35,531.0,387.0,422.44322034,579.63139535,1.0,195980.8,366.0,318.0,535.46666667,616.2918239,1.0,222098.87,336.918,337,659.20749262,659.04709199,0,0.2310896899,0.519214281
Succinylcholine Chloride,Succinylcholine Chloride,1,Zydus Pharmaceu,179.55,65.0,11.0,2.7623076923,16.322727273,1.0,79560.91,7504.6,1067.0,10.601619007,74.565051546,1.0,39512.57,7298.7,964.0,5.4136448957,40.988143154,1.0,73599.88,34062.4,2012.0,2.1607367655,36.580457256,1.0,523901.75,19117.25,2360,27.404660712,221.99226695,1,11.683016807,0.7747537161
Succinylcholine Chloride,Succinylcholine Chloride,1,West-Ward/Hikma,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16328.99,666.0,74.0,24.518003003,220.66202703,1.0,16325.79,5143.0,625,3.1743709897,26.121264,1,-0.870528975,-0.870528975
Succinylcholine Chloride,Succinylcholine Chloride,1,Somerset Therap,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30042.02,2134.0,308.0,14.077797563,97.539025974,1.0,255902.76,23687.2,2753.0,10.803419568,92.95414457,1.0,350685.95,18866.1,2717,18.588152824,129.07101583,1,0.7205804798,0.1490813059
Succinylcholine Chloride,Succinylcholine Chloride,1,Sagent Pharmace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,767.33,565.0,59,1.3581061947,13.00559322,1,0.0,0.0
Succinylcholine Chloride,Succinylcholine Chloride,1,"STI Pharma, LLC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44658.12,3122.0,344.0,14.304330557,129.82011628,1.0,114785.95,7143.5,789,16.068586827,145.48282636,1,0.1233372134,0.1233372134
Succinylcholine Chloride,Succinylcholine Chloride,1,Piramal Critica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5730.93,1202.0,171,4.767828619,33.514210526,1,0.0,0.0
Succinylcholine Chloride,Succinylcholine Chloride,1,Nivagen Pharmac,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.75,111.0,21.0,0.8806306306,4.6547619048,1.0,273.69,190.0,37,1.4404736842,7.397027027,1,0.6357297079,0.6357297079
Succinylcholine Chloride,Succinylcholine Chloride,1,Nexus Pharmaceu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46507.51,1899.7,375.0,24.481502342,124.02002667,1.0,22932.33,3195.53,386,7.1763776275,59.410181347,1,-0.706865309,-0.706865309
Succinylcholine Chloride,Succinylcholine Chloride,1,Meitheal Pharma,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20328.58,2859.0,281,7.1103812522,72.343701068,1,0.0,0.0
Succinylcholine Chloride,Succinylcholine Chloride,1,Fresenius Kabi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5145.68,158.0,39,32.567594937,131.94051282,1,0.0,0.0
Succinylcholine Chloride,Succinylcholine Chloride,1,Dr.Reddy'S Lab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5682.55,4737.75,425.0,1.1994195557,13.370705882,1.0,147484.83,11968.85,1444,12.322389369,102.13630886,1,9.2736271979,9.2736271979
Succinylcholine Chloride,Succinylcholine Chloride,1,Camber Pharmace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3116.15,1006.27,122.0,3.0967334811,25.542213115,1.0,58978.29,5989.38,571,9.8471444457,103.28947461,1,2.1798488652,2.1798488652
Succinylcholine Chloride,Succinylcholine Chloride,1,Breckenridge,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1122.75,127.0,28.0,8.8405511811,40.098214286,1.0,24420.08,2445.0,369.0,9.9877627812,66.179078591,1.0,33723.97,2736.0,369,12.326012427,91.392872629,1,0.2341114519,0.1807871798
Succinylcholine Chloride,Succinylcholine Chloride,1,Bluepoint Labor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,392.36,1455.0,203,0.2696632302,1.9328078818,1,0.0,0.0
